,content_id,part,content_questions,mean_content_accuracy,mean_prior_question_had_explanation,mean_prior_question_elapsed_time
2572,2572,4,13363,0.42430592,0.96662426,24725.719
2573,2573,4,13364,0.34166417,0.9670757,24742.803
2574,2574,4,13366,0.8733353,0.9646865,24709.3
2575,2575,4,11497,0.35383144,0.96799165,23691.15
2576,2576,4,11495,0.59773815,0.96572423,23643.191
2577,2577,4,11506,0.83260906,0.96471405,23591.984
2578,2578,4,5291,0.8074088,0.96144396,23889.36
2579,2579,4,5291,0.50897753,0.95993197,23994.152
2580,2580,4,5291,0.6868267,0.95842,23792.95
2581,2581,4,8410,0.58561236,0.9725327,23545.566
2582,2582,4,8411,0.294852,0.97431934,23745.334
2583,2583,4,8410,0.5355529,0.96979785,23777.361
2584,2584,4,13551,0.68858385,0.96996534,24978.084
2585,2585,4,13550,0.69291514,0.96819186,25097.963
2586,2586,4,13560,0.24365781,0.96858406,24983.723
2587,2587,4,17492,0.38629088,0.96907157,24344.512
2588,2588,4,17500,0.26937142,0.9684,24584.38
2589,2589,4,17492,0.71564144,0.9683856,24448.053
2590,2590,4,11747,0.8840555,0.9650975,25168.973
2591,2591,4,11751,0.40285933,0.966556,24973.45
2592,2592,4,11752,0.84292036,0.96681416,25251.453
2593,2593,4,160857,0.5649925,0.053768255,20811.475
2594,2594,4,160858,0.42843378,0.05371197,20585.576
2595,2595,4,160858,0.47125414,0.053780355,20944.559
2596,2596,4,13426,0.17816177,0.9696112,25470.656
2597,2597,4,13431,0.45998064,0.96977144,25486.99
2598,2598,4,13429,0.8313352,0.96775633,25408.623
2599,2599,4,4856,0.5827842,0.9664333,21686.3
2600,2600,4,4857,0.82870084,0.9647931,21917.564
2601,2601,4,4854,0.8121137,0.96662545,21641.908
2602,2602,4,7421,0.7790055,0.9615955,23461.3
2603,2603,4,7419,0.7072382,0.9615851,23345.04
2604,2604,4,7421,0.7288775,0.9619997,23321.004
2605,2605,4,3420,0.92368424,0.9649123,22316.285
2606,2606,4,3420,0.60847956,0.97017545,22187.53
2607,2607,4,3420,0.6347953,0.9663743,22307.686
2608,2608,4,3791,0.9480348,0.96544445,22055.365
2609,2609,4,3791,0.8343445,0.96755475,22375.584
2610,2610,4,3791,0.87786865,0.96544445,22046.31
2611,2611,4,6054,0.8759498,0.9677899,23321.598
2612,2612,4,6054,0.69309545,0.9699372,23303.336
2613,2613,4,6054,0.866039,0.97224975,23125.578
2614,2614,4,87,0.7816092,0.9885057,16436.506
2615,2615,4,87,0.83908045,0.9770115,18135.162
2616,2616,4,87,0.9195402,0.9770115,17237.057
2617,2617,4,13586,0.7057265,0.9691594,24565.03
2618,2618,4,13582,0.3242527,0.9687086,24493.895
2619,2619,4,13584,0.77289456,0.96702003,24489.023
2620,2620,4,3366,0.8348188,0.9581105,23682.709
2621,2621,4,3366,0.849079,0.9581105,23350.293
2622,2622,4,3366,0.8419489,0.9587047,23271.996
2623,2623,4,6910,0.5185239,0.9725036,23654.174
2624,2624,4,6910,0.4544139,0.97626626,23803.162
2625,2625,4,6912,0.8041088,0.97786456,23791.043
2626,2626,4,8255,0.8423985,0.97492427,25013.273
2627,2627,4,8259,0.8423538,0.972757,24909.355
2628,2628,4,8255,0.3561478,0.97492427,24731.031
2629,2629,4,7136,0.4529148,0.97183293,23610.506
2630,2630,4,7133,0.63002944,0.97126037,23448.512
2631,2631,4,7136,0.966648,0.9722534,23559.697
2632,2632,4,5048,0.6277734,0.9643423,22237.738
2633,2633,4,5049,0.88373935,0.9661319,22311.135
2634,2634,4,5048,0.6467908,0.9643423,22418.201
2635,2635,4,9436,0.6056592,0.9686308,23528.445
2636,2636,4,9437,0.6503126,0.9697997,23650.213
2637,2637,4,9440,0.9568856,0.9675847,23466.453
2638,2638,4,4468,0.8393017,0.9648612,22863.91
2639,2639,4,4469,0.8697695,0.96330273,23015.111
2640,2640,4,4469,0.6513761,0.96039385,22517.924
2641,2641,4,9263,0.9088848,0.9638346,22719.555
2642,2642,4,9263,0.80805355,0.96523803,22894.709
2643,2643,4,9263,0.6020728,0.96199936,22707.701
2644,2644,4,15612,0.39527288,0.96784526,23886.393
2645,2645,4,15611,0.7615784,0.9686759,23924.562
2646,2646,4,15617,0.8316578,0.97073704,23848.305
2647,2647,4,5154,0.67617387,0.9627474,23565.523
2648,2648,4,5154,0.8100504,0.96332943,23533.055
2649,2649,4,5155,0.85121244,0.9627546,23605.807
2650,2650,4,3823,0.7985875,0.96730316,23257.318
2651,2651,4,3823,0.84174734,0.9680879,23307.479
2652,2652,4,3823,0.6570756,0.96730316,23211.752
2653,2653,4,8112,0.78907794,0.5756903,21762.79
2654,2654,4,8112,0.91087276,0.57273173,21779.291
2655,2655,4,8112,0.85749507,0.57458085,21435.576
2656,2656,4,3847,0.87288797,0.9724461,23140.066
2657,2657,4,3848,0.6159044,0.972973,23057.664
2658,2658,4,3849,0.4861003,0.97531825,23164.723
2659,2659,4,676,0.9408284,0.964497,19872.852
2660,2660,4,677,0.89660263,0.9689808,20438.637
2661,2661,4,676,0.9304734,0.96301776,19754.88
2662,2662,4,4668,0.88410455,0.96293914,22775.004
2663,2663,4,4668,0.8541131,0.966581,22721.477
2664,2664,4,4668,0.8628963,0.96872324,22737.54
2665,2665,4,14573,0.5394222,0.96960133,24531.85
2666,2666,4,14576,0.7342206,0.9707739,24436.82
2667,2667,4,14580,0.64951986,0.9694101,24414.074
2668,2668,4,5679,0.87128013,0.971826,22160.742
2669,2669,4,5676,0.39164904,0.9712826,22290.385
2670,2670,4,5675,0.75964755,0.9682819,22382.527
2671,2671,4,3156,0.8963878,0.97179973,23293.514
2672,2672,4,3155,0.73375595,0.97686213,22896.182
2673,2673,4,3156,0.6330798,0.97306716,22914.836
2674,2674,4,6906,0.6424848,0.9717637,23837.178
2675,2675,4,6906,0.67883,0.96684045,23653.771
2676,2676,4,6908,0.7288651,0.9709033,23573.408
2677,2677,4,3264,0.8768382,0.9632353,22731.22
2678,2678,4,3263,0.67146796,0.96383697,23016.533
2679,2679,4,3263,0.64817655,0.96230465,22763.271
2680,2680,4,7376,0.89723426,0.53036875,21409.21
2681,2681,4,7376,0.7476952,0.52874184,21431.865
2682,2682,4,7375,0.76908475,0.53152543,21326.885
2683,2683,4,10155,0.78552437,0.9680945,23089.05
2684,2684,4,10156,0.606538,0.9669161,23028.648
2685,2685,4,10159,0.47110936,0.9673196,22926.41
2686,2686,4,3410,0.6759531,0.9607038,22661.264
2687,2687,4,3420,0.61695904,0.9643275,22511.873
2688,2688,4,3430,0.75102043,0.9594752,22734.414
2689,2689,4,5952,0.48017472,0.9655578,23767.775
2690,2690,4,5974,0.8891865,0.96501505,23579.451
2691,2691,4,5874,0.70769495,0.96714336,23523.357
2692,2692,4,7390,0.7991881,0.9644114,22694.17
2693,2693,4,7389,0.8248748,0.9621058,23003.766
2694,2694,4,7390,0.70202976,0.9671177,22706.46
2695,2695,4,6505,0.34727132,0.97048426,23141.566
2696,2696,4,6505,0.5059185,0.9669485,23114.043
2697,2697,4,6506,0.81017524,0.967261,23075.492
2698,2698,4,3540,0.85903955,0.96892655,22560.42
2699,2699,4,3539,0.8369596,0.9728737,23018.697
2700,2700,4,3541,0.60378426,0.9655464,22810.455
2701,2701,4,10323,0.6692822,0.96745133,24615.473
2702,2702,4,10328,0.84585595,0.9673703,24347.24
2703,2703,4,10326,0.46058494,0.96629864,24647.863
2704,2704,4,7115,0.84455377,0.9686578,23743.945
2705,2705,4,7115,0.29838368,0.96697116,23754.229
2706,2706,4,7115,0.92888266,0.97062546,23766.64
2707,2707,4,81,0.7160494,1.0,20636.555
2708,2708,4,82,0.46341464,0.9512195,21540.354
2709,2709,4,81,0.5925926,0.962963,24840.234
2710,2710,4,4277,0.7879355,0.9665654,22644.15
2711,2711,4,4277,0.9317278,0.96586394,22672.14
2712,2712,4,4276,0.9052853,0.9660898,22499.348
2713,2713,4,10484,0.6102633,0.96566194,24477.688
2714,2714,4,10484,0.517169,0.96623427,24110.523
2715,2715,4,10484,0.6779855,0.9653758,24082.143
2716,2716,4,4193,0.9043644,0.96422607,22914.348
2717,2717,4,4193,0.5833532,0.96207964,22989.611
2718,2718,4,4194,0.5579399,0.96256554,22998.402
2719,2719,4,4486,0.5726705,0.95965225,23662.283
2720,2720,4,4486,0.6843513,0.96255016,23633.61
2721,2721,4,4485,0.69163877,0.9632107,23712.725
2722,2722,4,14395,0.973463,0.96825284,22981.82
2723,2723,4,14394,0.9134362,0.9677643,23196.023
2724,2724,4,14393,0.3696936,0.9660252,22987.568
2725,2725,4,5326,0.7698085,0.96601576,22752.676
2726,2726,4,5326,0.6952685,0.9667668,22870.85
2727,2727,4,5326,0.937101,0.9635749,22949.986
2728,2728,4,205,0.56585366,0.9609756,18851.406
2729,2729,4,205,0.5512195,0.92195123,18738.701
2730,2730,4,204,0.6862745,0.95098037,18419.633
2731,2731,4,5611,0.92603815,0.9691677,23935.5
2732,2732,4,5611,0.8871859,0.9693459,23763.832
2733,2733,4,5611,0.47674212,0.96863306,24036.818
2734,2734,4,5511,0.618581,0.96316457,22477.91
2735,2735,4,5511,0.71947014,0.96697515,22406.502
2736,2736,4,5511,0.7702776,0.96443474,22362.025
2737,2737,4,4394,0.908284,0.9681384,23760.885
2738,2738,4,4396,0.55072796,0.96724296,23723.836
2739,2739,4,4396,0.72861695,0.96792537,23987.45
2740,2740,4,2783,0.87172115,0.9622709,23580.248
2741,2741,4,2783,0.7387711,0.9575997,23509.887
2742,2742,4,2783,0.7664391,0.96155226,23395.002
2743,2743,4,285,0.44561404,0.9649123,19791.688
2744,2744,4,285,0.7859649,0.95789474,19579.926
2745,2745,4,285,0.77894735,0.9508772,19605.342
2746,2746,4,274,0.71532845,0.959854,21116.262
2747,2747,4,273,0.24175824,0.96703297,20014.803
2748,2748,4,273,0.5641026,0.96703297,22022.264
2749,2749,4,12679,0.5867182,0.9643505,24905.598
2750,2750,4,12680,0.74826497,0.96466875,24937.969
2751,2751,4,12684,0.5149007,0.96381265,24825.17
2752,2752,4,248,0.2701613,0.9798387,21246.266
2753,2753,4,248,0.48387095,0.96370965,21126.637
2754,2754,4,248,0.2016129,0.9717742,23397.564
2755,2755,4,7666,0.28985128,0.963736,25234.367
2756,2756,4,7666,0.36590138,0.9658231,25126.223
2757,2757,4,7666,0.5442212,0.9646491,25267.414
2758,2758,4,5535,0.97579044,0.96982837,21954.65
2759,2759,4,5535,0.9423668,0.968383,22321.852
2760,2760,4,5535,0.88906956,0.96982837,21988.527
2761,2761,4,5393,0.85165954,0.96680886,23339.773
2762,2762,4,5393,0.7893566,0.96680886,23542.955
2763,2763,4,5393,0.69108105,0.9673651,23371.033
2764,2764,4,7019,0.67573726,0.97278816,23221.549
2765,2765,4,7019,0.9350335,0.97022367,23256.223
2766,2766,4,7019,0.46445364,0.96922636,23259.734
2767,2767,4,3986,0.93753135,0.96813846,22991.512
2768,2768,4,3986,0.87932765,0.96487707,22868.209
2769,2769,4,3985,0.5242158,0.9683814,22955.271
2770,2770,4,5790,0.9564767,0.96753025,22383.861
2771,2771,4,5790,0.8715026,0.9683938,22423.434
2772,2772,4,5790,0.76804835,0.9671848,22513.766
2773,2773,4,90,0.62222224,0.9222222,18572.844
2774,2774,4,91,0.93406594,0.93406594,18354.076
2775,2775,4,91,0.93406594,0.94505495,18131.572
2776,2776,4,5136,0.9653427,0.96845794,22059.31
2777,2777,4,5136,0.9357477,0.96845794,22365.023
2778,2778,4,5136,0.90517914,0.9700156,21965.393
2779,2779,4,3366,0.8060012,0.9655377,22148.33
2780,2780,4,3362,0.74747175,0.96073765,21989.908
2781,2781,4,3365,0.84546804,0.9634473,21877.842
2782,2782,4,8140,0.7141278,0.96167076,24268.572
2783,2783,4,8141,0.6662572,0.9631495,23949.764
2784,2784,4,8141,0.4108832,0.96327233,24115.71
2785,2785,4,3270,0.9391437,0.96330273,24182.379
2786,2786,4,3271,0.7273005,0.9630082,23710.438
2787,2787,4,3270,0.6351682,0.95963305,24221.059
2788,2788,4,3879,0.57257026,0.97086877,22342.666
2789,2789,4,3879,0.66872907,0.9713844,22668.938
2790,2790,4,3879,0.7610209,0.966744,22415.47
2791,2791,4,4597,0.7783337,0.96106154,23339.557
2792,2792,4,4597,0.65608007,0.96323687,23247.467
2793,2793,4,4599,0.9391172,0.9589041,23264.668
2794,2794,4,76,0.8815789,0.94736844,18460.21
2795,2795,4,76,0.7236842,0.92105263,18640.078
2796,2796,4,76,0.7894737,0.9605263,18539.172
2797,2797,4,4188,0.92000955,0.97063035,21980.969
2798,2798,4,4187,0.61476,0.97301173,21815.412
2799,2799,4,4188,0.7655205,0.9701528,21866.34
2800,2800,4,5217,0.9108683,0.9647307,22650.178
2801,2801,4,5218,0.65714836,0.96301264,22650.139
2802,2802,4,5217,0.82748705,0.9633889,22793.537
2803,2803,4,3513,0.80643326,0.97096497,22875.074
2804,2804,4,3513,0.8087105,0.9684031,23029.799
2805,2805,4,3512,0.67995447,0.9723804,22813.98
2806,2806,4,7215,0.68316007,0.9721414,23910.943
2807,2807,4,7215,0.92820513,0.9704782,23603.342
2808,2808,4,7215,0.62910604,0.97269577,23844.791
2809,2809,4,3757,0.8472185,0.96459943,22409.172
2810,2810,4,3758,0.8988824,0.96647155,22637.307
2811,2811,4,3757,0.94783074,0.96459943,22381.977
2812,2812,4,101,0.75247526,0.97029704,19590.436
2813,2813,4,101,0.6930693,0.980198,19923.762
2814,2814,4,103,0.83495146,0.9611651,20944.7
2815,2815,4,10383,0.82442456,0.97129923,24166.016
2816,2816,4,10384,0.83445686,0.96985745,24042.473
2817,2817,4,10386,0.29559022,0.9709224,24024.375
2818,2818,4,23650,0.8106554,0.9651586,23541.85
2819,2819,4,23654,0.62911135,0.967236,23586.992
2820,2820,4,23652,0.7906731,0.96338576,23509.6
2821,2821,4,6865,0.46190822,0.971158,24125.58
2822,2822,4,6867,0.46075433,0.9745158,24080.744
2823,2823,4,6867,0.5851172,0.9739333,24181.082
2824,2824,4,3687,0.9229726,0.96202874,22951.775
2825,2825,4,3686,0.9164406,0.9641888,23115.45
2826,2826,4,3686,0.43624526,0.96147585,23182.527
2827,2827,4,4105,0.65822166,0.96053594,22767.0
2828,2828,4,4104,0.956384,0.96442497,22548.484
2829,2829,4,4105,0.82947624,0.9639464,22545.236
2830,2830,4,4019,0.9002239,0.9619308,22967.656
2831,2831,4,4018,0.85714287,0.9649079,22884.693
2832,2832,4,4018,0.77625686,0.966899,22751.902
2833,2833,4,6339,0.96955353,0.9676605,23715.336
2834,2834,4,6340,0.6340694,0.9681388,23678.303
2835,2835,4,6341,0.8848762,0.9711402,23769.977
2836,2836,4,4543,0.9480519,0.964781,22753.367
2837,2837,4,4543,0.9328638,0.9669822,22571.45
2838,2838,4,4542,0.79612505,0.96609426,22462.746
2839,2839,4,4269,0.91192317,0.97376436,22671.77
2840,2840,4,4270,0.523185,0.9742389,22574.55
2841,2841,4,4269,0.88076836,0.9674397,22763.951
2842,2842,4,82,0.8780488,0.9878049,18568.83
2843,2843,4,83,0.57831323,0.96385545,19595.049
2844,2844,4,82,0.91463417,0.9512195,19346.17
2845,2845,4,7336,0.7211014,0.56624866,22043.5
2846,2846,4,7336,0.8830425,0.5753817,22671.768
2847,2847,4,7336,0.86409485,0.5625681,22212.83
2848,2848,4,6530,0.95160794,0.9732006,22810.78
2849,2849,4,6536,0.9640453,0.97169524,22828.754
2850,2850,4,6530,0.60658497,0.97350687,22995.58
2851,2851,4,3007,0.96208847,0.9640838,21715.848
2852,2852,4,3008,0.8743351,0.9644282,21741.49
2853,2853,4,3008,0.8836436,0.95977396,21880.67
2854,2854,4,3525,0.8119149,0.9653901,22074.8
2855,2855,4,3528,0.82256234,0.96513605,22389.203
2856,2856,4,3527,0.49248654,0.96200734,22000.45
2857,2857,4,5555,0.89072907,0.97749776,23091.258
2858,2858,4,5554,0.28610012,0.975153,23355.924
2859,2859,4,5555,0.70207024,0.9731773,22964.732
2860,2860,4,13962,0.8697894,0.9695602,24837.242
2861,2861,4,13964,0.8697365,0.9684904,24903.404
2862,2862,4,8399,0.9476128,0.96713895,22675.451
2863,2863,4,8400,0.6642857,0.9646429,22610.525
2864,2864,4,8400,0.7441667,0.96440476,22804.488
2865,2865,4,3973,0.94135416,0.9670274,23040.2
2866,2866,4,3973,0.96753085,0.964007,22915.178
2867,2867,4,3973,0.6511452,0.9655172,23170.64
2868,2868,4,5230,0.85946465,0.96500957,23208.062
2869,2869,4,5230,0.67762905,0.96443594,23134.91
2870,2870,4,5230,0.75755256,0.967304,23281.14
2871,2871,4,12145,0.32935363,0.9674763,24022.148
2872,2872,4,12148,0.81165624,0.96946,24023.236
2873,2873,4,12145,0.8203376,0.96541786,23857.51
2874,2874,4,5355,0.83398694,0.967507,23268.812
2875,2875,4,5354,0.5760179,0.97161,23381.791
2876,2876,4,5355,0.40597573,0.9684407,23466.979
2877,2877,4,3850,0.8218182,0.9631169,21413.883
2878,2878,4,3851,0.90859514,0.9654635,21753.514
2879,2879,4,3851,0.7829135,0.9615684,21455.746
2880,2880,4,5490,0.9287796,0.96502733,22379.863
2881,2881,4,5490,0.86593807,0.96539164,22548.812
2882,2882,4,5490,0.7559199,0.96302366,22455.021
2883,2883,4,4903,0.948195,0.9612482,22238.305
2884,2884,4,4903,0.75688356,0.9645115,22695.93
2885,2885,4,4903,0.9210687,0.96634716,22230.922
2886,2886,4,5795,0.7767041,0.96738565,23489.82
2887,2887,4,5795,0.405522,0.96945643,23485.404
2888,2888,4,5795,0.8609146,0.96341676,23351.684
2889,2889,4,6514,0.7734111,0.97451645,23640.025
2890,2890,4,6517,0.83105725,0.97299373,23650.59
2891,2891,4,6517,0.29384688,0.9739144,23648.752
2892,2892,4,5653,0.6294003,0.9681585,24377.145
2893,2893,4,5651,0.3608211,0.97327906,24347.719
2894,2894,4,5651,0.82711023,0.9695629,24481.174
2895,2895,4,4055,0.7521578,0.9679408,23012.29
2896,2896,4,4055,0.7491985,0.9679408,23101.111
2897,2897,4,4055,0.49050555,0.9679408,23333.438
2898,2898,4,22505,0.84163517,0.966052,23660.654
2899,2899,4,22502,0.6137677,0.9646698,23732.086
2900,2900,4,22505,0.6402577,0.96498555,23710.594
2901,2901,4,240,0.9291667,0.9291667,20563.37
2902,2902,4,237,0.9493671,0.90295357,19365.043
2903,2903,4,237,0.3755274,0.9156118,20197.87
2904,2904,4,3946,0.8656868,0.95894575,22469.89
2905,2905,4,3947,0.83709145,0.9630099,22369.307
2906,2906,4,3946,0.6386214,0.95742524,22703.332
2907,2907,4,11830,0.47100592,0.9715131,23719.3
2908,2908,4,11828,0.7103483,0.9699865,23813.465
2909,2909,4,11829,0.725167,0.9712571,23851.531
2910,2910,4,4863,0.9629858,0.9658647,24047.86
2911,2911,4,4862,0.7443439,0.9687371,23827.682
2912,2912,4,4861,0.89240897,0.96173626,24173.455
2913,2913,4,113,0.8938053,0.9557522,21471.672
2914,2914,4,114,0.7280702,0.9736842,21320.613
2915,2915,4,112,0.54464287,0.95535713,18600.152
2916,2916,4,3186,0.59039545,0.96327686,22761.299
2917,2917,4,3185,0.86750394,0.9692308,22895.234
2918,2918,4,3185,0.756044,0.9657771,22772.139
2919,2919,4,3363,0.90098125,0.96015465,23690.63
2920,2920,4,3362,0.78078526,0.9604402,23331.871
2921,2921,4,3362,0.7674004,0.95925045,23498.842
2922,2922,4,10130,0.89318854,0.9676209,24220.395
2923,2923,4,10130,0.46485686,0.96465945,24357.512
2924,2924,4,10130,0.8389931,0.9680158,24287.445
2925,2925,4,256,0.58203125,0.9453125,20082.148
2926,2926,4,260,0.8423077,0.9269231,19688.953
2927,2927,4,257,0.8171206,0.94163424,19420.848
2928,2928,4,6928,0.84107965,0.97142035,24752.666
2929,2929,4,6931,0.92208916,0.9699899,24787.691
2930,2930,4,6924,0.55401504,0.9708261,24522.814
2931,2931,4,5726,0.66870415,0.962452,23936.984
2932,2932,4,5726,0.86971706,0.9638491,23873.383
2933,2933,4,5726,0.8265805,0.9650716,23831.697
2934,2934,4,3454,0.63810074,0.97336423,22553.879
2935,2935,4,3454,0.49797335,0.9701795,22550.783
2936,2936,4,3452,0.74217844,0.96668595,22685.434
2937,2937,4,7826,0.9495272,0.96613854,22021.334
2938,2938,4,7828,0.8974195,0.9676801,22216.756
2939,2939,4,7828,0.7714614,0.9689576,21917.734
2940,2940,4,5762,0.5709823,0.97257894,23619.324
2941,2941,4,5763,0.6395974,0.9718896,23522.434
2942,2942,4,5764,0.56453854,0.9696391,23547.004
2943,2943,4,5539,0.7190829,0.97165555,23990.822
2944,2944,4,5540,0.6025271,0.9698556,24253.82
2945,2945,4,5541,0.4214041,0.9680563,24005.018
2946,2946,4,167589,0.2127586,0.06548759,21488.67
2947,2947,4,167589,0.2369368,0.065457754,21652.04
2948,2948,4,167588,0.2195742,0.06544621,21426.22
2949,2949,4,9950,0.898191,0.9739699,23765.502
2950,2950,4,9955,0.47363135,0.9733802,23974.55
2951,2951,4,9953,0.44438863,0.9699588,23802.268
2952,2952,4,3423,0.8808063,0.96786445,22794.674
2953,2953,4,3423,0.7353199,0.96465087,23011.766
2954,2954,4,3421,0.5171003,0.9663841,22864.934
2955,2955,4,5091,0.6654881,0.9744647,24330.75
2956,2956,4,5095,0.45063788,0.97173697,24451.322
2957,2957,4,5092,0.44697565,0.9750589,24234.58
2958,2958,4,13056,0.8262102,0.9695159,23713.615
2959,2959,4,13052,0.27926755,0.97011954,23508.977
2960,2960,4,13056,0.8541667,0.96928614,23576.664
2961,2961,4,8052,0.6640586,0.5981123,21820.139
2962,2962,4,8052,0.7857675,0.59997517,21748.695
2963,2963,4,8052,0.55091906,0.5964978,21700.395
2964,2964,4,5279,0.9469597,0.97025955,22608.293
2965,2965,4,5280,0.96155304,0.9664773,22553.111
2966,2966,4,5280,0.83787876,0.9660985,22588.744
2967,2967,4,6096,0.97687006,0.9722769,22996.47
2968,2968,4,6096,0.37057087,0.97162074,22926.145
2969,2969,4,6105,0.8208026,0.97346437,22992.371
2970,2970,4,4149,0.93251383,0.966739,22936.2
2971,2971,4,4150,0.55759037,0.9701205,22776.506
2972,2972,4,4151,0.8638882,0.96940494,22695.643
2973,2973,4,5898,0.6588674,0.96982026,22950.203
2974,2974,4,5898,0.78196,0.9689725,23139.719
2975,2975,4,5898,0.38877586,0.96659887,23118.312
2976,2976,4,3375,0.42488888,0.96385187,22687.383
2977,2977,4,3375,0.90518516,0.9685926,22864.99
2978,2978,4,3375,0.60977775,0.96474075,22899.871
2979,2979,4,6636,0.83273053,0.9688065,22512.764
2980,2980,4,6636,0.8890898,0.9710669,22650.996
2981,2981,4,6636,0.44635323,0.9682037,22476.557
2982,2982,4,5353,0.93517655,0.96730804,23340.252
2983,2983,4,5353,0.7352886,0.96768165,23244.928
2984,2984,4,5353,0.72053057,0.9678685,23178.416
2985,2985,4,5735,0.700959,0.9607672,23015.943
2986,2986,4,5737,0.88216835,0.9611295,23336.82
2987,2987,4,5735,0.93408895,0.959721,23471.12
2988,2988,4,3026,0.85128886,0.962657,22895.256
2989,2989,4,3027,0.74364054,0.9560621,23150.93
2990,2990,4,3026,0.76503634,0.9629874,23087.637
2991,2991,4,5915,0.70262045,0.9570583,24166.371
2992,2992,4,5915,0.7075232,0.9570583,24138.809
2993,2993,4,5915,0.6157227,0.9594252,24103.768
2994,2994,4,7993,0.48392344,0.9633429,23064.527
2995,2995,4,7993,0.90053797,0.96284246,23651.453
2996,2996,4,7996,0.8505503,0.9604802,23223.535
2997,2997,4,4334,0.8518689,0.9593909,22859.803
2998,2998,4,4335,0.8788927,0.9607843,22838.697
2999,2999,4,4335,0.43713957,0.96009225,22894.447
3000,3000,4,5698,0.8404703,0.969112,23757.156
3001,3001,4,5694,0.5713031,0.96592903,24011.7
3002,3002,4,5692,0.5751932,0.96872807,23995.99
3003,3003,4,5798,0.7335288,0.96222836,25059.215
3004,3004,4,5797,0.41555977,0.96325684,25075.219
3005,3005,4,5798,0.69248015,0.964298,25006.36
3006,3006,4,5327,0.42087477,0.96170455,23969.01
3007,3007,4,5327,0.75276893,0.96339405,23855.404
3008,3008,4,5327,0.8804205,0.9630186,24003.033
3009,3009,4,366,0.86885244,0.9726776,20853.035
3010,3010,4,368,0.8070652,0.9673913,20565.74
3011,3011,4,366,0.6530055,0.9726776,19493.549
3012,3012,4,218,0.7293578,0.96330273,20445.102
3013,3013,4,218,0.5917431,0.9770642,19819.28
3014,3014,4,218,0.7293578,0.98165137,21058.266
3015,3015,4,5881,0.80547523,0.96582216,24835.312
3016,3016,4,5881,0.6316953,0.965142,24640.35
